a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.qlvalue	a.rank	m._quicklink	m._qltitle	m._seedURL	m._control
samanthashook	90	90	8aee5b8fae5208eb5878113bb81161bc	11217http://www.venus.com/customerservice/bikini_tops.aspx	2014-12-03	qlrescale001	Uncertain	9	http://www.venus.com/customerservice/bikini_tops.aspx	Bikini Tops	http://www.venus.com/	11217
samanthashook	90	90	959fa2a05994e0aabde980fd00b304e7	11211http://www.venus.com/clearance.aspx	2014-12-03	qlrescale001	Definitely YES	3	http://www.venus.com/clearance.aspx	Clearance	http://www.venus.com/	11211
samanthashook	90	90	c11cd40d60f7a16152450b153bc33340	11216http://m.venus.com/	2014-12-03	qlrescale001	Uncertain	8	http://m.venus.com/	6	http://www.venus.com/	11216
samanthashook	90	90	d99f06fc6b0cf02ef0c9c01b8fed8eb4	11215http://www.venus.com/products.aspx?BRANCH=7~183~&PAGE=99999	2014-12-03	qlrescale001	Uncertain	7	http://www.venus.com/products.aspx?BRANCH=7~183~&PAGE=99999	View All	http://www.venus.com/	11215
samanthashook	92	92	0f5811530b964f3ab8c3b5f4723e9685	3486http://www.anaivanovic.com/galleries-ana	2014-12-05	qlrescale001	Definitely YES	2	http://www.anaivanovic.com/galleries-ana	Galleries	http://www.anaivanovic.com/	3486
samanthashook	92	92	279eb9fd6311dbacea94e3ae5ac75e67	3485http://www.anaivanovic.com/news	2014-12-05	qlrescale001	Definitely YES	1	http://www.anaivanovic.com/news	News	http://www.anaivanovic.com/	3485
samanthashook	92	92	60afb6a941631cc2b188dc9e5e6f344b	3484http://www.anaivanovic.com/?path=start	2014-12-05	qlrescale001	Definitely NO	0	http://www.anaivanovic.com/?path=start	son site officiel	http://www.anaivanovic.com/	3484
samanthashook	92	92	60e66d0c8e93c95f0e98e5f88325e3ec	3491http://www.anaivanovic.com/results/2014	2014-12-05	qlrescale001	Uncertain	7	http://www.anaivanovic.com/results/2014	2014	http://www.anaivanovic.com/	3491
samanthashook	92	92	68c3fcf4b64728fcdfc8a18abfbac2da	3492http://www.anaivanovic.com/teamana/anas-family	2014-12-05	qlrescale001	Uncertain	8	http://www.anaivanovic.com/teamana/anas-family	family	http://www.anaivanovic.com/	3492
samanthashook	92	92	69a201340103385964ccaa0a8e6a419c	3489http://www.anaivanovic.com/nexttournament/rogers-cup	2014-12-05	qlrescale001	Uncertain	5	http://www.anaivanovic.com/nexttournament/rogers-cup	Rogers Cup	http://www.anaivanovic.com/	3489
samanthashook	92	92	7bfaffd374474b695540d9766eff513a	3493http://www.anaivanovic.com/club-ana/downloads/wallpapers	2014-12-05	qlrescale001	Uncertain	9	http://www.anaivanovic.com/club-ana/downloads/wallpapers	Wallpapers section	http://www.anaivanovic.com/	3493
samanthashook	92	92	9a8f6c8b6fbe8bab2d6a43c682da4a7c	3487http://www.anaivanovic.com/results	2014-12-05	qlrescale001	Uncertain	3	http://www.anaivanovic.com/results	Results	http://www.anaivanovic.com/	3487
samanthashook	92	92	9ec04d617e02ba131e3ab091857da8e9	3490http://www.anaivanovic.com/?path=media	2014-12-05	qlrescale001	Definitely NO	6	http://www.anaivanovic.com/?path=media	Gallery	http://www.anaivanovic.com/	3490
samanthashook	92	92	b40dfdd328069fba98bcbf17e6de5ae7	3488http://anaivanovic.com/diary/coaching-update-0	2014-12-05	qlrescale001	Uncertain	4	http://anaivanovic.com/diary/coaching-update-0	Coaching update	http://www.anaivanovic.com/	3488
samanthashook	122	122	407da3f06dacfbd0cb73f00d3146039f	9854http://www.scrabblefinder.com/ends-with/z/	2014-12-03	qlrescale001	Uncertain	1	http://www.scrabblefinder.com/ends-with/z/	8 Letter words that end in Z	http://www.scrabblefinder.com/	9854
samanthashook	122	122	4f5d5b78789348d69fa82d323b723e53	9855http://www.scrabblefinder.com/ends-with/j/	2014-12-03	qlrescale001	Uncertain	2	http://www.scrabblefinder.com/ends-with/j/	6 Letter words that end in J	http://www.scrabblefinder.com/	9855
samanthashook	122	122	5f071bdeb2e8eaf312fe9caf12790026	9859http://scrabblefinder.com/scrabble-q-words/	2014-12-03	qlrescale001	Uncertain	6	http://scrabblefinder.com/scrabble-q-words/	Q Words	http://www.scrabblefinder.com/	9859
samanthashook	122	122	6458f0f5f85a8e1f24f44bb21c895b7a	9856http://www.scrabblefinder.com/starts-with/v/	2014-12-03	qlrescale001	Uncertain	3	http://www.scrabblefinder.com/starts-with/v/	words beginning with the letter V	http://www.scrabblefinder.com/	9856
samanthashook	122	122	687d06ef015413887c5b3a38520392a7	9857http://www.scrabblefinder.com/starts-with/y/	2014-12-03	qlrescale001	Uncertain	4	http://www.scrabblefinder.com/starts-with/y/	words that start with y	http://www.scrabblefinder.com/	9857
samanthashook	122	122	ba492615623897b1d7668bb13b76567c	9860http://www.scrabblefinder.com/4-letter-words/	2014-12-03	qlrescale001	Uncertain	7	http://www.scrabblefinder.com/4-letter-words/	4 Letter Words	http://www.scrabblefinder.com/	9860
samanthashook	122	122	bcbe4bdce46f522c78fcaad79d59ae63	9853http://www.scrabblefinder.com/starts-with/q/	2014-12-03	qlrescale001	Uncertain	0	http://www.scrabblefinder.com/starts-with/q/	Word Finder	http://www.scrabblefinder.com/	9853
samanthashook	122	122	df5eeb5672d31f61f22cab8ff509faba	9858http://www.scrabblefinder.com/ends-with/c/	2014-12-03	qlrescale001	Uncertain	5	http://www.scrabblefinder.com/ends-with/c/	8 Letter words that end in C	http://www.scrabblefinder.com/	9858
samanthashook	122	122	e3597f69bd78fea7422b36b8248e3744	9861http://www.scrabblefinder.com/contains/q/	2014-12-03	qlrescale001	Uncertain	8	http://www.scrabblefinder.com/contains/q/	7 Letter words that contain Q	http://www.scrabblefinder.com/	9861
samanthashook	122	122	fb49a638b79dc472280ee3652493513b	9862http://www.scrabblefinder.com/contains/z/	2014-12-03	qlrescale001	Uncertain	9	http://www.scrabblefinder.com/contains/z/	7 Letter words that contain Z	http://www.scrabblefinder.com/	9862
samanthashook	127	127	046391552cc2f71c4e89563cb4e59270	10689http://www.timeanddate.com/worldclock/	2014-12-02	qlrescale001	Uncertain	0	http://www.timeanddate.com/worldclock/	World Clock	http://www.timeanddate.com/	10689
samanthashook	127	127	04ed0a526bec1119f279868fab8ef43d	10691http://www.timeanddate.com/worldclock/city.html	2014-12-02	qlrescale001	Uncertain	2	http://www.timeanddate.com/worldclock/city.html	Worldclock	http://www.timeanddate.com/	10691
samanthashook	127	127	0b1bd8add035d8ea1289d7f956d6122c	10693http://www.timeanddate.com/holidays/us/	2014-12-02	qlrescale001	Uncertain	4	http://www.timeanddate.com/holidays/us/	More Holidays in United States	http://www.timeanddate.com/	10693
samanthashook	127	127	44c58f4132a85d9d98f5cbbebfab317c	10696http://www.timeanddate.com/calendar/monthly.html	2014-12-02	qlrescale001	Definitely YES	7	http://www.timeanddate.com/calendar/monthly.html	Monthly Calendar	http://www.timeanddate.com/	10696
samanthashook	127	127	67f208393bf79ff41667b9f353741ef1	10692http://www.timeanddate.com/holidays/	2014-12-02	qlrescale001	Uncertain	3	http://www.timeanddate.com/holidays/	Holidays Worldwide	http://www.timeanddate.com/	10692
samanthashook	127	127	6e3b3a2a46ce087491e1e4b569e691ee	10695http://www.timeanddate.com/library/abbreviations/timezones/	2014-12-02	qlrescale001	Uncertain	6	http://www.timeanddate.com/library/abbreviations/timezones/	Zone Abbreviations	http://www.timeanddate.com/	10695
samanthashook	127	127	d3a73173fc0dc10ca51b3873373fe148	10698http://www.timeanddate.com/date/duration.html	2014-12-02	qlrescale001	Uncertain	9	http://www.timeanddate.com/date/duration.html	Duration Calculator	http://www.timeanddate.com/	10698
samanthashook	127	127	e965cc46305f87a1891ef304fdb9e7fa	10694http://www.timeanddate.com/date/	2014-12-02	qlrescale001	Uncertain	5	http://www.timeanddate.com/date/	Calculators	http://www.timeanddate.com/	10694
samanthashook	127	127	f97a2b9ecd6b4b514d8d16c993acff9e	10697http://www.timeanddate.com/library/abbreviations/timezones/na/	2014-12-02	qlrescale001	Uncertain	8	http://www.timeanddate.com/library/abbreviations/timezones/na/	North America	http://www.timeanddate.com/	10697
samanthashook	127	127	fe6fb7525555fde0fd1f3500d7c9d88d	10690http://www.timeanddate.com/calendar/	2014-12-02	qlrescale001	Definitely YES	1	http://www.timeanddate.com/calendar/	Calendar	http://www.timeanddate.com/	10690
samanthashook	128	128	216d10e7eda3f7e6de872277bd60d40e	3628http://www.asstr.org/~Kristen/intr/index.htm	2014-12-05	qlrescale001	Uncertain	9	http://www.asstr.org/~Kristen/intr/index.htm	Just Interracial Stories	http://www.asstr.org/	3628
samanthashook	128	128	2509805ce24543dbfcff66390be8be61	3625http://www1.asstr.org/files/Authors/	2014-12-05	qlrescale001	Uncertain	6	http://www1.asstr.org/files/Authors/	Authors	http://www.asstr.org/	3625
samanthashook	128	128	2933480a8afac4d1c03be48551efc209	3627http://www1.asstr.org/~LS/contact.html	2014-12-05	qlrescale001	Uncertain	8	http://www1.asstr.org/~LS/contact.html	Contact	http://www.asstr.org/	3627
samanthashook	128	128	2d6aa3cc17b1faeb8050569d8e750f98	3626http://www.asstr.org/~tyger/main.html	2014-12-05	qlrescale001	Uncertain	7	http://www.asstr.org/~tyger/main.html	The Young Girl Erotic Repository	http://www.asstr.org/	3626
samanthashook	128	128	3f8f06f70247df52a8b99df60d70b739	3622http://www1.asstr.org/~LS/index.html	2014-12-05	qlrescale001	NJ	3	http://www1.asstr.org/~LS/index.html	chapter 8	http://www.asstr.org/	3622
samanthashook	128	128	53f8413fa4c77fc8c129a37c78dd5c51	3620http://www.asstr.org/~Kristen/main.htm	2014-12-05	qlrescale001	NJ	1	http://www.asstr.org/~Kristen/main.htm	The Kristen Archives	http://www.asstr.org/	3620
samanthashook	128	128	65bf738bddd66007a95b8d18a5edfd68	3623http://assm.asstr.org/	2014-12-05	qlrescale001	Uncertain	4	http://assm.asstr.org/	alt.sex.stories.moderated Archive - Alt.Sex.Stories Text Repository	http://www.asstr.org/	3623
samanthashook	128	128	daaa8de39af1a25765f6ccd6db4ad5d0	3624http://www.asstr.org/~puericil/	2014-12-05	qlrescale001	Uncertain	5	http://www.asstr.org/~puericil/	Nialos Leaning Presents	http://www.asstr.org/	3624
samanthashook	128	128	e069dd7ee559b9e8b043066b3a24b897	3619http://www.asstr.org/~Kristen/	2014-12-05	qlrescale001	Uncertain	0	http://www.asstr.org/~Kristen/	Kristen Archives	http://www.asstr.org/	3619
samanthashook	128	128	ee6295f141c7f4a340a8a8cb21f31545	3621http://www.asstr.org/~Kristen/beast/index.htm	2014-12-05	qlrescale001	Uncertain	2	http://www.asstr.org/~Kristen/beast/index.htm	Just Bestiality Stories	http://www.asstr.org/	3621
samanthashook	139	139	06015a617605d13ef7f3b69fceabf075	5805http://www.foodnetworktv.com/tv-shows/guys-big-bite.html	2014-11-11	qlrescale001	Definitely NO	5	http://www.foodnetworktv.com/tv-shows/guys-big-bite.html	Guy's Big Bite	http://www.foodnetworktv.com/	5805
samanthashook	139	139	1e86743a350fca33ce35105f07dc7101	5807http://www.foodnetworktv.com/celebrity-chefs.html	2014-11-11	qlrescale001	Definitely YES	7	http://www.foodnetworktv.com/celebrity-chefs.html	celebrity chefs	http://www.foodnetworktv.com/	5807
samanthashook	139	139	22b34fa5eaff1bd164e25f01e135ce66	5803http://www.foodnetworktv.com/celebrity-chefs/siba-mtongana.html	2014-11-11	qlrescale001	Definitely NO	3	http://www.foodnetworktv.com/celebrity-chefs/siba-mtongana.html	Meet Siba Mtongana	http://www.foodnetworktv.com/	5803
samanthashook	139	139	25bc58608ccd612fe95dc7b58ac1e327	5808http://www.foodnetworktv.com/article/top-sandwich-recipes.html	2014-11-11	qlrescale001	Definitely NO	8	http://www.foodnetworktv.com/article/top-sandwich-recipes.html	image_src	http://www.foodnetworktv.com/	5808
samanthashook	139	139	618441ad31e6deada397c4fc8fcd917d	5809http://www.foodnetworktv.com/recipes/meatloaf.html	2014-11-11	qlrescale001	Definitely NO	9	http://www.foodnetworktv.com/recipes/meatloaf.html	Meatloaf	http://www.foodnetworktv.com/	5809
samanthashook	139	139	72809f55059bfc9dc093ed702be037f2	5806http://www.foodnetworktv.com/tv-shows/ten-dollar-dinners.html	2014-11-11	qlrescale001	Definitely NO	6	http://www.foodnetworktv.com/tv-shows/ten-dollar-dinners.html	Ten Dollar Dinners	http://www.foodnetworktv.com/	5806
samanthashook	139	139	75d898624562ceaf14dd346656888d8c	5802http://www.foodnetworktv.com/tv-shows/schedule.html	2014-11-11	qlrescale001	Definitely YES	2	http://www.foodnetworktv.com/tv-shows/schedule.html	TV Shows Guide Europe, Middle East and Africa	http://www.foodnetworktv.com/	5802
samanthashook	139	139	8508b30b1968e015a4b5fe3b8e786ca8	5800http://www.foodnetworktv.com/recipes.html	2014-11-11	qlrescale001	Definitely YES	0	http://www.foodnetworktv.com/recipes.html	Recipes	http://www.foodnetworktv.com/	5800
samanthashook	139	139	bafde1887cc9737405fba4ab7df24737	5804http://www.foodnetworktv.com/tv-shows/barefoot-contessa.html	2014-11-11	qlrescale001	Definitely YES	4	http://www.foodnetworktv.com/tv-shows/barefoot-contessa.html	Barefoot Contessa	http://www.foodnetworktv.com/	5804
samanthashook	139	139	f67f10902b94350e7e06863a6170d743	5801http://www.foodnetworktv.com/celebrity-chefs/food-network-kitchens.html	2014-11-11	qlrescale001	Definitely NO	1	http://www.foodnetworktv.com/celebrity-chefs/food-network-kitchens.html	Kitchens	http://www.foodnetworktv.com/	5801
samanthashook	146	146	01ee8703026873faf828c3b28318e330	4313http://cdec.water.ca.gov/index.html	2014-12-02	qlrescale001	Uncertain	8	http://cdec.water.ca.gov/index.html	Califorina Data Exchange Center Department of Resources	http://www.ca.gov/	4313
samanthashook	146	146	13444098210a6ecd4715996b2bfd969a	4310http://www.insurance.ca.gov/index.cfm	2014-12-02	qlrescale001	Uncertain	5	http://www.insurance.ca.gov/index.cfm	California Department of Insurance	http://www.ca.gov/	4310
samanthashook	146	146	13f38f0caa61b56afbc84ea72da3a79a	4309https://www.calbar.ca.gov/	2014-12-02	qlrescale001	Uncertain	4	https://www.calbar.ca.gov/	state bar of california	http://www.ca.gov/	4309
samanthashook	146	146	5d2edf768fc88b2343069896896dcddd	4311http://www.dre.ca.gov/index.html	2014-12-02	qlrescale001	Uncertain	6	http://www.dre.ca.gov/index.html	Department of Real Estate	http://www.ca.gov/	4311
samanthashook	146	146	72d1773f0ec8bb6865f985c8c9722686	4308http://www.childsup.ca.gov/home.aspx	2014-12-02	qlrescale001	Uncertain	3	http://www.childsup.ca.gov/home.aspx	california department of child support services	http://www.ca.gov/	4308
samanthashook	146	146	a3f361da18575f376180341c9c28cbb9	4305http://dmv.ca.gov/index.html	2014-12-02	qlrescale001	NJ	0	http://dmv.ca.gov/index.html	california department of motor vehicles	http://www.ca.gov/	4305
samanthashook	146	146	b60307ca4be8fbe9064dfe4dc72dc0a2	4306http://ftb.ca.gov/	2014-12-02	qlrescale001	Definitely YES	1	http://ftb.ca.gov/	Franchise Tax Board	http://www.ca.gov/	4306
samanthashook	146	146	cf26e7e450c9ec0be8fe5052e777cf6c	4314http://www.ca.gov/OnlineServices/OS_Government_records.html	2014-12-02	qlrescale001	Definitely YES	9	http://www.ca.gov/OnlineServices/OS_Government_records.html	Public Records	http://www.ca.gov/	4314
samanthashook	146	146	de820dd134dda03bd57f830b3e14c23e	4312http://inmatelocator.cdcr.ca.gov/default.aspx	2014-12-02	qlrescale001	Uncertain	7	http://inmatelocator.cdcr.ca.gov/default.aspx	Enter Here	http://www.ca.gov/	4312
samanthashook	146	146	f8bdc2163c74999411a8373569011cf0	4307http://courts.ca.gov/home.htm	2014-12-02	qlrescale001	Uncertain	2	http://courts.ca.gov/home.htm	California Courts	http://www.ca.gov/	4307
samanthashook	158	158	0641cbe254719eb78809704a8f97ba64	11841https://webmaster.yandex.com/	2014-12-05	qlrescale001	Uncertain	6	https://webmaster.yandex.com/	Webmaster Tools	http://www.yandex.com/	11841
samanthashook	158	158	0bfaf2446d2028db92fb8b0ca0940b3d	11837http://company.yandex.com/	2014-12-05	qlrescale001	Uncertain	2	http://company.yandex.com/	About	http://www.yandex.com/	11837
samanthashook	158	158	149c87e83766e964c0dc01ae5e27244b	11836http://browser.yandex.com/	2014-12-05	qlrescale001	Uncertain	1	http://browser.yandex.com/	Browser	http://www.yandex.com/	11836
samanthashook	158	158	2e54c302d98958db450795b451cd5b85	11838http://maps.yandex.com/	2014-12-05	qlrescale001	Definitely YES	3	http://maps.yandex.com/	Maps	http://www.yandex.com/	11838
samanthashook	158	158	367e24b159684c1cff23c904661a86dc	11844http://yandex.com/images/search?text=swan bird wallpaper	2014-12-05	qlrescale001	Definitely NO	9	http://yandex.com/images/search?text=swan bird wallpaper	Unsecure	http://www.yandex.com/	11844
samanthashook	158	158	374e625ddbd48322f6350c0ff2c3102b	11843http://www.yandex.com/images/	2014-12-05	qlrescale001	Uncertain	8	http://www.yandex.com/images/	Images	http://www.yandex.com/	11843
samanthashook	158	158	39b3e5efc50ed985d70ea50ac9adc24d	11840https://disk.yandex.com/	2014-12-05	qlrescale001	Uncertain	5	https://disk.yandex.com/	Disk	http://www.yandex.com/	11840
samanthashook	158	158	462fd99f39cbc96675955ee826c96ddd	11842https://metrica.yandex.com/	2014-12-05	qlrescale001	Uncertain	7	https://metrica.yandex.com/	Metrica	http://www.yandex.com/	11842
samanthashook	158	158	76ac7a75b75892d54b789e3cdeb3d898	11839http://translate.yandex.com/	2014-12-05	qlrescale001	Definitely YES	4	http://translate.yandex.com/	Translate	http://www.yandex.com/	11839
samanthashook	158	158	dc3d611afb3f8ffb7aba743a6c01fc04	11835https://mail.yandex.com/	2014-12-05	qlrescale001	Definitely YES	0	https://mail.yandex.com/	Mail	http://www.yandex.com/	11835
samanthashook	168	168	44ae0b2a7d5fc2656ec38003b24c41f4	11202http://www3.varzesh3.com/livescores.do	2014-12-05	qlrescale001	NJ	0	http://www3.varzesh3.com/livescores.do	(0-3)	http://www.varzesh3.com/	11202
samanthashook	168	168	89533face2595b3437e5b16d1d8a8631	11203http://www.varzesh3.com/news.do?itemid=	2014-12-05	qlrescale001	NJ	1	http://www.varzesh3.com/news.do?itemid=	varzesh3.com	http://www.varzesh3.com/	11203
samanthashook	168	168	8d969327b91d9d6f0967c307c692aeb3	11204http://mastercup.varzesh3.com/	2014-12-05	qlrescale001	NJ	2	http://mastercup.varzesh3.com/	MasterCup	http://www.varzesh3.com/	11204
samanthashook	168	168	b1184e19869fab6f2638479a5ac04c15	11206http://www.varzesh3.com/leaguecomshow.do?machesid=35	2014-12-05	qlrescale001	NJ	4	http://www.varzesh3.com/leaguecomshow.do?machesid=35	(90-89)	http://www.varzesh3.com/	11206
samanthashook	168	168	b2ef08e4e10c8d8f43f589161cb167c2	11205http://live.varzesh3.com/	2014-12-05	qlrescale001	NJ	3	http://live.varzesh3.com/	-681	http://www.varzesh3.com/	11205
samanthashook	168	168	f76a31d2222e31df8446759ba0561e00	11207http://www.varzesh3.com/leaguecomshow.do?machesid=36&lang=en	2014-12-05	qlrescale001	NJ	5	http://www.varzesh3.com/leaguecomshow.do?machesid=36&lang=en	(2011-2010)	http://www.varzesh3.com/	11207
samanthashook	170	170	1594c62c159cdb15f639a989a0a35619	9530http://www.randmcnally.com/product/road-atlas	2014-12-03	qlrescale001	Uncertain	5	http://www.randmcnally.com/product/road-atlas	Road Atlas	http://www.randmcnally.com/	9530
samanthashook	170	170	1d08da33cf5c37d0a7b3935797a0bdeb	9531http://www.randmcnally.com/category/mileage-and-routing	2014-12-03	qlrescale001	Uncertain	6	http://www.randmcnally.com/category/mileage-and-routing	Mileage & Routing	http://www.randmcnally.com/	9531
samanthashook	170	170	35f163069f48fe3634c130f040c637a3	9532http://www.randmcnally.com/pages/lifetime-maps	2014-12-03	qlrescale001	Uncertain	7	http://www.randmcnally.com/pages/lifetime-maps	Lifetime Maps	http://www.randmcnally.com/	9532
samanthashook	170	170	5567fb7085e9b0705e52086d65e97d6f	9528http://www.randmcnally.com/support/s/dock-software	2014-12-03	qlrescale001	Uncertain	3	http://www.randmcnally.com/support/s/dock-software	Dock Software	http://www.randmcnally.com/	9528
samanthashook	170	170	584baa84b2a794c4c19e36d5daf90ec2	9534http://education.randmcnally.com/	2014-12-03	qlrescale001	Uncertain	9	http://education.randmcnally.com/	Education	http://www.randmcnally.com/	9534
samanthashook	170	170	67c2b3e6df97180f49340c0fbbf7c06f	9529http://www.randmcnally.com/category/truck-gps	2014-12-03	qlrescale001	Uncertain	4	http://www.randmcnally.com/category/truck-gps	Truck GPS	http://www.randmcnally.com/	9529
samanthashook	170	170	6a700abd4ffeaa22ee583761579f4a14	9533http://www.randmcnally.com/product/intelliroute-tnd-720	2014-12-03	qlrescale001	Uncertain	8	http://www.randmcnally.com/product/intelliroute-tnd-720	IntelliRoute® TND™ 720 LM	http://www.randmcnally.com/	9533
samanthashook	170	170	9b1d8cf3dd55fdb787854c034e8fce1a	9526http://www.randmcnally.com/support/	2014-12-03	qlrescale001	Uncertain	1	http://www.randmcnally.com/support/	maps	http://www.randmcnally.com/	9526
samanthashook	170	170	be90570d7f73a84df418f71754d9ce09	9527http://store.randmcnally.com/	2014-12-03	qlrescale001	Definitely YES	2	http://store.randmcnally.com/	Shop	http://www.randmcnally.com/	9527
samanthashook	170	170	c5d22c604f3e40a52931397c397d28e0	9525http://maps.randmcnally.com/	2014-12-03	qlrescale001	Definitely YES	0	http://maps.randmcnally.com/	Maps & Directions	http://www.randmcnally.com/	9525
samanthashook	182	182	191534fc1cd1753b269dedac2278cbda	6151http://www.giadadelaurentiis.com/video/	2014-11-25	qlrescale001	Definitely YES	2	http://www.giadadelaurentiis.com/video/	TV shows	http://www.giadadelaurentiis.com/	6151
samanthashook	182	182	26db2a83b44e8a13796f2c7781b99c74	6153http://www.giadadelaurentiis.com/video/today/	2014-11-25	qlrescale001	Uncertain	4	http://www.giadadelaurentiis.com/video/today/	Today Show	http://www.giadadelaurentiis.com/	6153
samanthashook	182	182	59f38461480ffa47bfa1f2f9268fb1ee	6152http://www.giadadelaurentiis.com/giada/faves/	2014-11-25	qlrescale001	Definitely YES	3	http://www.giadadelaurentiis.com/giada/faves/	faves	http://www.giadadelaurentiis.com/	6152
samanthashook	182	182	63da76207b971b688018b8799cf24e03	6150http://www.giadadelaurentiis.com/giada/	2014-11-25	qlrescale001	Definitely YES	1	http://www.giadadelaurentiis.com/giada/	Celeb chef	http://www.giadadelaurentiis.com/	6150
samanthashook	182	182	6d0f20bf5ace66f3e63926b456ef49d6	6149http://www.giadadelaurentiis.com/recipes/	2014-11-25	qlrescale001	Definitely YES	0	http://www.giadadelaurentiis.com/recipes/	egg, gorgonzola and pancetta sandwiches	http://www.giadadelaurentiis.com/	6149
samanthashook	182	182	8318601f18a9a7a7a83db2a7804c4efa	6156http://www.giadadelaurentiis.com/products/	2014-11-25	qlrescale001	Definitely YES	7	http://www.giadadelaurentiis.com/products/	Recipe for Adventure	http://www.giadadelaurentiis.com/	6156
samanthashook	182	182	c1be9114c3ea4e982d57330b63916860	6155http://www.giadadelaurentiis.com/video/shows/1/giada-at-home	2014-11-25	qlrescale001	Uncertain	6	http://www.giadadelaurentiis.com/video/shows/1/giada-at-home	at Home	http://www.giadadelaurentiis.com/	6155
samanthashook	182	182	d414bf20ec78efe6ad82845877988cbe	6158http://www.giadadelaurentiis.com/recipes/656/classic-italian-lasagna	2014-11-25	qlrescale001	Uncertain	9	http://www.giadadelaurentiis.com/recipes/656/classic-italian-lasagna	Classic Italian Lasagna	http://www.giadadelaurentiis.com/	6158
samanthashook	182	182	d87d44b2a51476ca746047c091182284	6157http://www.giadadelaurentiis.com/giada/faves/12/vegas	2014-11-25	qlrescale001	Uncertain	8	http://www.giadadelaurentiis.com/giada/faves/12/vegas	Las Vegas, Nevada	http://www.giadadelaurentiis.com/	6157
samanthashook	182	182	ed55ccb2eba2d6b9298da9647f280ac9	6154http://giadadelaurentiis.com/recipes/624/lemon-spaghetti	2014-11-25	qlrescale001	Uncertain	5	http://giadadelaurentiis.com/recipes/624/lemon-spaghetti	Lemon spaghetti	http://www.giadadelaurentiis.com/	6154
samanthashook	200	200	1ccddc12f81b33cae41587ce96e9a4f8	6478http://www.groundhog.org/teachers/elementary/	2014-11-25	qlrescale001	Uncertain	4	http://www.groundhog.org/teachers/elementary/	Elementary	http://www.groundhog.org/	6478
samanthashook	200	200	3f34f0b7614dc58aa94c648b82f9eb9d	6481http://www.groundhog.org/groundhog-day/groundhog-news/	2014-11-25	qlrescale001	Uncertain	7	http://www.groundhog.org/groundhog-day/groundhog-news/	News	http://www.groundhog.org/	6481
samanthashook	200	200	4e11a70b2ad66e1fc1329ec424b70834	6480http://www.groundhog.org/groundhog-day/past-predictions/	2014-11-25	qlrescale001	Definitely YES	6	http://www.groundhog.org/groundhog-day/past-predictions/	Past Predictions	http://www.groundhog.org/	6480
samanthashook	200	200	5452c451dc4827634ace0640a6dda82a	6474http://www.groundhog.org/groundhog-day/	2014-11-25	qlrescale001	Definitely YES	0	http://www.groundhog.org/groundhog-day/	Day	http://www.groundhog.org/	6474
samanthashook	200	200	58e5689cf90adc27c7f7e72ad9152b66	6479http://www.groundhog.org/planning-your-trip/	2014-11-25	qlrescale001	Definitely YES	5	http://www.groundhog.org/planning-your-trip/	Visit Us	http://www.groundhog.org/	6479
samanthashook	200	200	742ff7150e5c06da2656424852cdc269	6482http://www.groundhog.org/teachers/groundhog-cookies/	2014-11-25	qlrescale001	Uncertain	8	http://www.groundhog.org/teachers/groundhog-cookies/	Cookies	http://www.groundhog.org/	6482
samanthashook	200	200	75810fad3a3e22f29f3c28d9d984d9a0	6483http://www.groundhog.org/things-to-do/events/	2014-11-25	qlrescale001	Uncertain	9	http://www.groundhog.org/things-to-do/events/	Events	http://www.groundhog.org/	6483
samanthashook	200	200	e27ebf1797984d1e3678da1033ab0b36	6475http://www.groundhog.org/groundhog-day/history/	2014-11-25	qlrescale001	Definitely YES	1	http://www.groundhog.org/groundhog-day/history/	History	http://www.groundhog.org/	6475
samanthashook	200	200	edbe46efc3f1670f081c7ad5d6e50d2f	6477http://www.groundhog.org/groundhog-day/fun-facts/	2014-11-25	qlrescale001	NJ	3	http://www.groundhog.org/groundhog-day/fun-facts/	Fun Facts About	http://www.groundhog.org/	6477
samanthashook	200	200	fd991f7ef52821171545b969884da78f	6476http://www.groundhog.org/teachers/	2014-11-25	qlrescale001	Definitely YES	2	http://www.groundhog.org/teachers/	Teachers	http://www.groundhog.org/	6476
samanthashook	201	201	00284483ffe71d4649a206480b979c4c	10591http://www.theknot.com/weddings/photos/centerpieces	2014-11-11	qlrescale001	Definitely NO	9	http://www.theknot.com/weddings/photos/centerpieces	Wedding Centerpieces	http://www.theknot.com/	10591
samanthashook	201	201	241edfd8c6edd33419d8dcd9859b78de	10585http://www.theknot.com/weddings/photos/	2014-11-11	qlrescale001	Definitely YES	3	http://www.theknot.com/weddings/photos/	See latest wedding photos — added daily	http://www.theknot.com/	10585
samanthashook	201	201	4a7c3f0a3bc891b9bc7307e419c389b3	10582http://registry.theknot.com/	2014-11-11	qlrescale001	Definitely YES	0	http://registry.theknot.com/	wedding registry	http://www.theknot.com/	10582
samanthashook	201	201	8654037b80eb8e27542a6c8df465217c	10583http://blog.theknot.com/	2014-11-11	qlrescale001	Uncertain	1	http://blog.theknot.com/	Blog	http://www.theknot.com/	10583
samanthashook	201	201	8c869442a2060dc5f09ff3c0c174180d	10589http://www.theknot.com/videos	2014-11-11	qlrescale001	Uncertain	7	http://www.theknot.com/videos	Videos	http://www.theknot.com/	10589
