a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._strangexml	m._unkvalue	m._ql_url	m._control
ronaldb	90	90	b6716ecfed5f856626fa373595acc5cf	211http://motherless.com/	2015-03-19	qlBingPatch	1		1			0	http://motherless.com/	Images	bing-ql.ysec01.ans.xml	5	http://motherless.com/images/	211
ronaldb	94	94	193aab1ea5cdde6ba0805fe290b7e4dd	210http://www.youngpornvideos.com/	2015-03-19	qlBingPatch	2		3	Topic too specific		5	http://www.youngpornvideos.com/	Sexy and Pretty Teenie	bing-ql.ysec01.ans.xml	5	http://www.youngpornvideos.com/galleries/0092/34092/sexy-and-pretty-teenie.php	210
ronaldb	94	94	4b3f091d82d435f9bf7ca0e524b28f83	206http://www.youngpornvideos.com/	2015-03-19	qlBingPatch	1		2			1	http://www.youngpornvideos.com/	<b>Teen </b>Girls	bing-ql.ysec01.ans.xml	6	http://www.youngpornvideos.com/teengirls.html	206
ronaldb	94	94	a84ed5d367eb2996d72786b69e0e5f88	207http://www.youngpornvideos.com/	2015-03-19	qlBingPatch	1		1			2	http://www.youngpornvideos.com/	Categories	bing-ql.ysec01.ans.xml	1	http://www.youngpornvideos.com/categories.html	207
ronaldb	94	94	bab6bb8f2a62d67a4ca10945c80307b2	209http://www.youngpornvideos.com/	2015-03-19	qlBingPatch	2		3	Topic too specific		4	http://www.youngpornvideos.com/	<b>Teen </b>Virgin Getting Fucked	bing-ql.ysec01.ans.xml	3	http://www.youngpornvideos.com/galleries/0600/34558/teen-virgin-getting-fucked.php	209
ronaldb	94	94	d584a74eb2c33a28703506015a549cb3	205http://www.youngpornvideos.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		0	http://www.youngpornvideos.com/	Tight Skinny <b>Teen</b>	bing-ql.ysec01.ans.xml	4	http://www.youngpornvideos.com/galleries/0733/39157/tight-skinny-teen.php	205
ronaldb	94	94	ebf390b37e8f3525e237c9427e7d547f	208http://www.youngpornvideos.com/	2015-03-19	qlBingPatch	2		2			3	http://www.youngpornvideos.com/	Newest	bing-ql.ysec01.ans.xml	2	http://www.youngpornvideos.com/categories/tube/all_porn-1111000.php	208
ronaldb	95	95	2709de78661fee8713f897becfa3f42f	222http://www.expedia.com/	2015-03-19	qlBingPatch	1		1			5	http://www.expedia.com/	Cars	bing-ql.ysec01.ans.xml	4	http://www.expedia.com/Cars	222
ronaldb	95	95	6686c2d76bdc9d52b6e7925c7116070f	218http://www.expedia.com/	2015-03-19	qlBingPatch	1		1			1	http://www.expedia.com/	Hotels	bing-ql.ysec01.ans.xml	2	http://www.expedia.com/Hotels	218
ronaldb	95	95	7b17a228c9abf73d7db1eda031994042	220http://www.expedia.com/	2015-03-19	qlBingPatch	1		2			3	http://www.expedia.com/	Vacation Packages	bing-ql.ysec01.ans.xml	3	http://www.expedia.com/Vacation-Packages	220
ronaldb	95	95	907763e38444faae22daf70b5ea15737	219http://www.expedia.com/	2015-03-19	qlBingPatch	1		2			2	http://www.expedia.com/	Cruises	bing-ql.ysec01.ans.xml	5	http://www.expedia.com/Cruises	219
ronaldb	95	95	9ce3b286982d1fce525d3e75d4b05840	221http://www.expedia.com/	2015-03-19	qlBingPatch	1		1			4	http://www.expedia.com/	Sign In	bing-ql.ysec01.ans.xml	6	https://www.expedia.com/user/login?ussl=1&amp;	221
ronaldb	95	95	b1e543eba9506279a054a5f22caa8cfb	217http://www.expedia.com/	2015-03-19	qlBingPatch	1		1			0	http://www.expedia.com/	Flights	bing-ql.ysec01.ans.xml	1	http://www.expedia.com/Flights	217
ronaldb	96	96	2d047a9384554fae11a5fc4f0ab26e1e	1026http://www.karmaloop.com/	2015-03-19	qlBingPatch	2		2			3	http://www.karmaloop.com/	Accessories	bing-ql.ysec01.ans.xml	5	http://www.karmaloop.com/browse/womens/accessories	1026
ronaldb	96	96	35bfa301cddfcf7555658ef267dd45ae	1027http://www.karmaloop.com/	2015-03-19	qlBingPatch	1		1			4	http://www.karmaloop.com/	Sale	bing-ql.ysec01.ans.xml	4	http://www.karmaloop.com/browse?onsale=true	1027
ronaldb	96	96	d00328c04e4e2cf2dba5d774cb857323	1023http://www.karmaloop.com/	2015-03-19	qlBingPatch	2		1			0	http://www.karmaloop.com/	Contact Us	bing-ql.ysec01.ans.xml	6	http://www.karmaloop.com/help/contact-us	1023
ronaldb	96	96	f551081f567ac6efa22152c65b3995e7	1024http://www.karmaloop.com/	2015-03-19	qlBingPatch	3	Other	2		Link is for Women&#39;s shoes, not specified in title.	1	http://www.karmaloop.com/	Shoes	bing-ql.ysec01.ans.xml	3	http://www.karmaloop.com/browse/womens/footwear	1024
ronaldb	96	96	f6688080ae6766ddd0bf8d48158c9624	1028http://www.karmaloop.com/	2015-03-19	qlBingPatch	1		1			5	http://www.karmaloop.com/	Men&#39;s	bing-ql.ysec01.ans.xml	1	http://www.karmaloop.com/browse/mens	1028
ronaldb	96	96	ff31444ff8c9cf1961381c79e7bd77af	1025http://www.karmaloop.com/	2015-03-19	qlBingPatch	2		1			2	http://www.karmaloop.com/	Women	bing-ql.ysec01.ans.xml	2	http://www.karmaloop.com/browse/womens	1025
ronaldb	97	97	14e15c8fde52abdf51c249f2e29aa249	983http://www.cam4.com/	2015-03-19	qlBingPatch	1		2			2	http://www.cam4.com/	Male	bing-ql.ysec01.ans.xml	1	http://ar.cam4.com/male	983
ronaldb	97	97	2dd0993e302defb751b5eb8bda631ca9	981http://www.cam4.com/	2015-03-19	qlBingPatch	1		4	Topic too specific,Low quality		0	http://www.cam4.com/	Johnbroot998&#39;s	bing-ql.ysec01.ans.xml	6	http://www.cam4.com/johnbroot998	981
ronaldb	97	97	a872029c8b49fc83742bb6644c198079	986http://www.cam4.com/	2015-03-19	qlBingPatch	1		4	Topic too specific,Low quality		5	http://www.cam4.com/	Jogbio1&#39;s	bing-ql.ysec01.ans.xml	4	http://www.cam4.com/jogbio1	986
ronaldb	97	97	ac6f62598021cc686b11f219b9ee7422	984http://www.cam4.com/	2015-03-19	qlBingPatch	1		2			3	http://www.cam4.com/	Female	bing-ql.ysec01.ans.xml	2	http://ar.cam4.com/female	984
ronaldb	97	97	b034a8ba37074ef0566087cbc1b001d9	985http://www.cam4.com/	2015-03-19	qlBingPatch	1		4	Topic too specific,Low quality		4	http://www.cam4.com/	Belllabruna&#39;s	bing-ql.ysec01.ans.xml	5	http://www.cam4.com/belllabruna	985
ronaldb	97	97	b4efefb258d61fc403b79b4d924ef0b1	982http://www.cam4.com/	2015-03-19	qlBingPatch	1		1			1	http://www.cam4.com/	Login	bing-ql.ysec01.ans.xml	3	http://www.cam4.com/login/	982
ronaldb	98	98	0adf0a836a077eb60aa2982ca67e519b	978http://www.bing.com/	2015-03-19	qlBingPatch	4	Irrelevant	4	Low quality		3	http://www.bing.com/	Shopping	bing-ql.ysec01.ans.xml	6	http://www.bing.com/shopping	978
ronaldb	98	98	46eaac6da4e7d8bf3e22a61ac7132638	976http://www.bing.com/	2015-03-19	qlBingPatch	1		1			1	http://www.bing.com/	Videos	bing-ql.ysec01.ans.xml	2	http://www.bing.com/videos	976
ronaldb	98	98	50dc3a6c2e3b4de09e0da6fcefb0f5ce	979http://www.bing.com/	2015-03-19	qlBingPatch	1		1			4	http://www.bing.com/	Maps	bing-ql.ysec01.ans.xml	4	http://www.bing.com/maps/	979
ronaldb	98	98	a2da0f5791e663cf9a0be71a5400dbd2	977http://www.bing.com/	2015-03-19	qlBingPatch	1		1			2	http://www.bing.com/	Images	bing-ql.ysec01.ans.xml	1	http://www.bing.com/images	977
ronaldb	98	98	ab68e43171ebc3121ab93330e3a5ba7b	975http://www.bing.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		0	http://www.bing.com/	Travel	bing-ql.ysec01.ans.xml	5	http://www.bing.com/travel/	975
ronaldb	98	98	db39a18daceaeb47b3dccb6e12f16ee9	980http://www.bing.com/	2015-03-19	qlBingPatch	1		1			5	http://www.bing.com/	News	bing-ql.ysec01.ans.xml	3	http://www.bing.com/news/search?q=&amp;FORM=HDRSC6	980
ronaldb	99	99	3599c0ba887943379b8bd71575bb7726	296http://www.youporn.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		1	http://www.youporn.com/	Amateur	bing-ql.ysec01.ans.xml	3	http://www.youporn.com/category/1/amateur/	296
ronaldb	99	99	3e91919b9308c21d49ba5cecce92fc79	300http://www.youporn.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		5	http://www.youporn.com/	Teen	bing-ql.ysec01.ans.xml	5	http://www.youporn.com/category/32/teen/	300
ronaldb	99	99	a59e6d5eb93fbf9cb70fed06c971e4e9	299http://www.youporn.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		4	http://www.youporn.com/	Mature	bing-ql.ysec01.ans.xml	6	http://www.youporn.com/category/28/mature/	299
ronaldb	99	99	ce2058a38fb8442927a9a7c58295d716	298http://www.youporn.com/	2015-03-19	qlBingPatch	1		2			3	http://www.youporn.com/	Most Viewed	bing-ql.ysec01.ans.xml	2	http://www.youporn.com/most_viewed/	298
ronaldb	99	99	edaefa99512c0a38064ccb8f6bc28a49	297http://www.youporn.com/	2015-03-19	qlBingPatch	1		2			2	http://www.youporn.com/	Top Rated	bing-ql.ysec01.ans.xml	4	http://www.youporn.com/top_rated/	297
ronaldb	99	99	f9c62405cfec0ad6bafa76f2d48cc0bc	295http://www.youporn.com/	2015-03-19	qlBingPatch	1		1			0	http://www.youporn.com/	Categories	bing-ql.ysec01.ans.xml	1	http://www.youporn.com/categories/	295
ronaldb	102	102	1bb94258dd8607fba9d789da17c13b50	782http://www.calottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		5	http://www.calottery.com/	Mega Millions	bing-ql.ysec01.ans.xml	3	http://www.calottery.com/play/draw-games/mega-millions	782
ronaldb	102	102	502ccfb9c5f19ba248935738cec15e83	781http://www.calottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		4	http://www.calottery.com/	SuperLotto Plus	bing-ql.ysec01.ans.xml	1	http://www.calottery.com/play/draw-games/superlotto-plus	781
ronaldb	102	102	6133c69d4db8bdd80d83ae97969019e0	779http://www.calottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		2	http://www.calottery.com/	Powerball	bing-ql.ysec01.ans.xml	5	http://www.calottery.com/play/draw-games/powerball	779
ronaldb	102	102	81674a99621065b7a6c7f828228d6382	780http://www.calottery.com/	2015-03-19	qlBingPatch	1		1			3	http://www.calottery.com/	Winning Numbers	bing-ql.ysec01.ans.xml	2	http://www.calottery.com/win/winning-numbers	780
ronaldb	102	102	c9447390222704697336335c71fce0f1	778http://www.calottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		1	http://www.calottery.com/	Daily 3	bing-ql.ysec01.ans.xml	6	http://www.calottery.com/Play/Draw-Games/daily-3	778
ronaldb	102	102	cfbfa8853ad3afe0102b4610e4e0a3cb	777http://www.calottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		0	http://www.calottery.com/	Fantasy 5	bing-ql.ysec01.ans.xml	4	http://www.calottery.com/play/draw-games/fantasy-5	777
ronaldb	108	108	15dd3da40fb682479eab7babbffc7830	483http://www.doctoroz.com/	2015-03-19	qlBingPatch	3	Irrelevant	3	Low quality		3	http://www.doctoroz.com/	Log In	bing-ql.ysec01.ans.xml	6	http://www.doctoroz.com/updates-doctorozcom-community	483
ronaldb	108	108	248484c84479fb82df1a795547ac1502	485http://www.doctoroz.com/	2015-03-19	qlBingPatch	3	Bad capitalization	2			5	http://www.doctoroz.com/	Friday on The <b>Dr</b>. <b>oz </b>Show	bing-ql.ysec01.ans.xml	5	http://www.doctoroz.com/videos/friday-dr-oz-show	485
ronaldb	108	108	59440204ea57476d6098f81af81b318b	480http://www.doctoroz.com/	2015-03-19	qlBingPatch	1		1			0	http://www.doctoroz.com/	Episodes	bing-ql.ysec01.ans.xml	1	http://www.doctoroz.com/episodes	480
ronaldb	108	108	a61699fe034402dfc3c3d595c4f4c44e	482http://www.doctoroz.com/	2015-03-19	qlBingPatch	2		2			2	http://www.doctoroz.com/	Tuesday on <b>Dr</b>. <b>Oz</b>	bing-ql.ysec01.ans.xml	4	http://www.doctoroz.com/videos/tuesday-dr-oz-show	482
ronaldb	108	108	dfb50911da1313502771b0f63a9fc7c0	484http://www.doctoroz.com/	2015-03-19	qlBingPatch	1		1			4	http://www.doctoroz.com/	Recipes	bing-ql.ysec01.ans.xml	3	http://www.doctoroz.com/recipes	484
ronaldb	108	108	ebed8956296017f72e07f1a8d12ae1bd	481http://www.doctoroz.com/	2015-03-19	qlBingPatch	2		2			1	http://www.doctoroz.com/	Diet & Weight Loss Center	bing-ql.ysec01.ans.xml	2	http://www.doctoroz.com/topic/weight-loss	481
ronaldb	109	109	204f6f02bf7a784de40921dc8c85127f	178http://www.myex.com/	2015-03-19	qlBingPatch	2		2			3	http://www.myex.com/	Athletes	bing-ql.ysec01.ans.xml	3	http://www.myex.com/athletes/	178
ronaldb	109	109	5941a46b776b529c39e78f865f66633f	176http://www.myex.com/	2015-03-19	qlBingPatch	1		1			1	http://www.myex.com/	Submit Your <b>Ex</b>	bing-ql.ysec01.ans.xml	6	http://www.myex.com/add-your-ex/	176
ronaldb	109	109	648c32d043be1e5264c53edf1a373418	179http://www.myex.com/	2015-03-19	qlBingPatch	1		1			4	http://www.myex.com/	Just Girls	bing-ql.ysec01.ans.xml	1	http://www.myex.com/justgirls/	179
ronaldb	109	109	71c1a5b56d3814ba36a7aaa386e0bb83	180http://www.myex.com/	2015-03-19	qlBingPatch	1		1			5	http://www.myex.com/	Just Guys	bing-ql.ysec01.ans.xml	4	http://www.myex.com/justguys/	180
ronaldb	109	109	b1ac3495c6ee19b6267ca1c154383d5b	177http://www.myex.com/	2015-03-19	qlBingPatch	1		2			2	http://www.myex.com/	Celebrities	bing-ql.ysec01.ans.xml	2	http://www.myex.com/celebrities/	177
ronaldb	109	109	e7850b8594d0d9991b01454360233c5f	175http://www.myex.com/	2015-03-19	qlBingPatch	2		4	Topic too specific		0	http://www.myex.com/	Revenge	bing-ql.ysec01.ans.xml	5	http://myex.com/lynn-con/5636/	175
ronaldb	110	110	533a5c0f6915686e93a7304ad8e829c8	620http://www.perfectgirls.net/	2015-03-19	qlBingPatch	1		3	Topic too specific		5	http://www.perfectgirls.net/	18 Year Old	bing-ql.ysec01.ans.xml	6	http://www.perfectgirls.net/search/18%20Year%20Old/	620
ronaldb	110	110	5ea2258de3acf09f6f34ced11ccbf065	618http://www.perfectgirls.net/	2015-03-19	qlBingPatch	1		3	Topic too specific		3	http://www.perfectgirls.net/	Last 3 Days	bing-ql.ysec01.ans.xml	3	http://www.perfectgirls.net/top/3days/	618
ronaldb	110	110	6aca1b0c6c94700abb5f147beef86d2a	616http://www.perfectgirls.net/	2015-03-19	qlBingPatch	1		2			1	http://www.perfectgirls.net/	All Time	bing-ql.ysec01.ans.xml	4	http://www.perfectgirls.net/top/all/	616
ronaldb	110	110	808a6da4daed244ce5764c756f001547	615http://www.perfectgirls.net/	2015-03-19	qlBingPatch	1		2			0	http://www.perfectgirls.net/	Amateur, Homemade	bing-ql.ysec01.ans.xml	5	http://www.perfectgirls.net/category/5/Amateur__Homemade	615
ronaldb	110	110	97c9ca374391f48ea6dd479879ef8916	619http://www.perfectgirls.net/	2015-03-19	qlBingPatch	2		2			4	http://www.perfectgirls.net/	MILFs, Wives, 30	bing-ql.ysec01.ans.xml	2	http://www.perfectgirls.net/category/32/MILFs__Wives__30_/1	619
ronaldb	110	110	ceea409932e8eb2993e73385901133f3	617http://www.perfectgirls.net/	2015-03-19	qlBingPatch	1		3	Topic too specific		2	http://www.perfectgirls.net/	Black, Ebony	bing-ql.ysec01.ans.xml	1	http://www.perfectgirls.net/category/9/Black__Ebony/1	617
ronaldb	116	116	2585704e8b6c45e7326cee37e8626872	1010http://www.txlottery.org/	2015-03-19	qlBingPatch	1		2			5	http://www.txlottery.org/	Powerball	bing-ql.ysec01.ans.xml	4	http://www.txlottery.org/export/sites/lottery/Games/Powerball/index.html	1010
ronaldb	116	116	2dd7d77377b57a37d613751722b9ffc8	1008http://www.txlottery.org/	2015-03-19	qlBingPatch	1		3	Topic too specific		3	http://www.txlottery.org/	<b>Texas </b>Two Step	bing-ql.ysec01.ans.xml	6	http://www.txlottery.org/export/sites/lottery/Games/Texas_Two_Step/index.html	1008
ronaldb	116	116	3147a833f77ffc775d95fea78db0cad3	1005http://www.txlottery.org/	2015-03-19	qlBingPatch	1		1			0	http://www.txlottery.org/	Check Your Numbers	bing-ql.ysec01.ans.xml	3	http://www.txlottery.org/opencms/Games/Check_Your_Numbers.jsp	1005
ronaldb	116	116	9cda842443e6c41879049e1ec0345188	1006http://www.txlottery.org/	2015-03-19	qlBingPatch	1		3	Topic too specific		1	http://www.txlottery.org/	Pick 3	bing-ql.ysec01.ans.xml	5	http://www.txlottery.org/export/sites/lottery/Games/Pick_3/index.html	1006
ronaldb	116	116	a5ac54fdc426b85395c7c24579d04785	1009http://www.txlottery.org/	2015-03-19	qlBingPatch	1		2			4	http://www.txlottery.org/	Mega Millions	bing-ql.ysec01.ans.xml	2	http://www.txlottery.org/export/sites/lottery/Games/Mega_Millions/index.html	1009
ronaldb	116	116	b562c55a6a3820558a7333b49a2caafc	1007http://www.txlottery.org/	2015-03-19	qlBingPatch	1		2			2	http://www.txlottery.org/	Lotto <b>Texas</b>	bing-ql.ysec01.ans.xml	1	http://www.txlottery.org/export/sites/lottery/Games/Lotto_Texas/index.html	1007
ronaldb	118	118	2e925278a919fadf5293d269a05ffed8	517http://www.immaculata.edu/	2015-03-19	qlBingPatch	1		2			1	http://www.immaculata.edu/	Programs & Majors	bing-ql.ysec01.ans.xml	3	http://www.immaculata.edu/academics/cus/programs_majors	517
ronaldb	118	118	416e54943019ff080bbc8ba9a1fdee57	520http://www.immaculata.edu/	2015-03-19	qlBingPatch	1		2			4	http://www.immaculata.edu/	Academics	bing-ql.ysec01.ans.xml	5	http://www.immaculata.edu/academics	520
ronaldb	118	118	6aac0694f7c00499070d4b19549f5bec	521http://www.immaculata.edu/	2015-03-19	qlBingPatch	1		1			5	http://www.immaculata.edu/	Jobs	bing-ql.ysec01.ans.xml	2	http://www.immaculata.edu/jobs	521
ronaldb	118	118	7f28fd20a9699fbac5ea5a186fa04305	516http://www.immaculata.edu/	2015-03-19	qlBingPatch	2		2			0	http://www.immaculata.edu/	Admission & Aid	bing-ql.ysec01.ans.xml	6	http://www.immaculata.edu/admissionandaid	516
ronaldb	118	118	dc286d1bc4d2a650a9817421f85c1ddb	518http://www.immaculata.edu/	2015-03-19	qlBingPatch	1		1			2	http://www.immaculata.edu/	Library	bing-ql.ysec01.ans.xml	4	http://library.immaculata.edu/	518
ronaldb	118	118	e9f7f98a79a94e333797360630548e48	519http://www.immaculata.edu/	2015-03-19	qlBingPatch	2		1			3	http://www.immaculata.edu/	MyIU	bing-ql.ysec01.ans.xml	1	http://myiu.immaculata.edu/cp/home/check/post?supported=false	519
ronaldb	122	122	0dde2aeb62caaa4c603ef3d4d7916a11	1003http://www.pornhub.com/	2015-03-19	qlBingPatch	1		2			4	http://www.pornhub.com/	Most Viewed	bing-ql.ysec01.ans.xml	4	http://www.pornhub.com/video?o=mv	1003
ronaldb	122	122	227456a7c4ac9f0d5b252cc0db8d1c42	1004http://www.pornhub.com/	2015-03-19	qlBingPatch	1		1			5	http://www.pornhub.com/	Categories	bing-ql.ysec01.ans.xml	1	http://www.pornhub.com/categories	1004
ronaldb	122	122	611f22fab2c6b0b6eedbf74b6f30143b	1000http://www.pornhub.com/	2015-03-19	qlBingPatch	1		2			1	http://www.pornhub.com/	Most Recent Videos	bing-ql.ysec01.ans.xml	2	http://www.pornhub.com/video?page=2	1000
ronaldb	122	122	66a482a8312bd83d1023ed076be82a6c	999http://www.pornhub.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		0	http://www.pornhub.com/	Mature	bing-ql.ysec01.ans.xml	6	http://www.pornhub.com/video?c=28	999
ronaldb	122	122	98aa4fbc060558e4d0fd01840d580cc2	1001http://www.pornhub.com/	2015-03-19	qlBingPatch	1		2			2	http://www.pornhub.com/	Teen	bing-ql.ysec01.ans.xml	3	http://www.pornhub.com/categories/teen	1001
ronaldb	122	122	e030db9873b3909c136938397c3f2124	1002http://www.pornhub.com/	2015-03-19	qlBingPatch	1		2			3	http://www.pornhub.com/	Ebony	bing-ql.ysec01.ans.xml	5	http://www.pornhub.com/video?c=17	1002
ronaldb	124	124	1c26f836f263fa0b3bcb17ff587bb336	785http://www.windermere.com/	2015-03-19	qlBingPatch	1		2			2	http://www.windermere.com/	Selling	bing-ql.ysec01.ans.xml	6	http://www.windermere.com/buying_and_selling/selling	785
ronaldb	124	124	3efd3071a4f234dde7a251859082974b	787http://www.windermere.com/	2015-03-19	qlBingPatch	1		1			4	http://www.windermere.com/	Agents	bing-ql.ysec01.ans.xml	2	http://www.windermere.com/agents/landing	787
ronaldb	124	124	703421abd5d63166d5c94734d9b707f8	786http://www.windermere.com/	2015-03-19	qlBingPatch	1		1			3	http://www.windermere.com/	Search Listings	bing-ql.ysec01.ans.xml	1	http://www.windermere.com/search	786
ronaldb	124	124	7312bf1a75ff87a329bed5865c01eae6	788http://www.windermere.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		5	http://www.windermere.com/	Property Management	bing-ql.ysec01.ans.xml	4	http://www.windermere.com/additional_services/property_management	788
ronaldb	124	124	925ad4c19f22d5d0acd72cd57b3b5bb7	783http://www.windermere.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		0	http://www.windermere.com/	Premier Properties	bing-ql.ysec01.ans.xml	5	http://www.windermere.com/additional_services/premier_properties	783
ronaldb	124	124	ec35452f5a455e06ca30ba00993ccecb	784http://www.windermere.com/	2015-03-19	qlBingPatch	1		2			1	http://www.windermere.com/	Buying	bing-ql.ysec01.ans.xml	3	http://www.windermere.com/buying_and_selling/buying	784
ronaldb	126	126	493dc3f4aadabb07a1c1ac5bd1930642	1106http://www.youtube.com/	2015-03-19	qlBingPatch	1		1			5	http://www.youtube.com/	Movies	bing-ql.ysec01.ans.xml	5	http://www.youtube.com/channel/UCczhp4wznQWonO7Pb8HQ2MQ	1106
ronaldb	126	126	76760dc8f7133b8c87e5fe9d40ba8afb	1105http://www.youtube.com/	2015-03-19	qlBingPatch	1		1			4	http://www.youtube.com/	Music	bing-ql.ysec01.ans.xml	3	http://www.youtube.com/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ	1105
ronaldb	126	126	a4f5870d588e66b42531140a7cb801f1	1101http://www.youtube.com/	2015-03-19	qlBingPatch	1		2			0	http://www.youtube.com/	Recommended	bing-ql.ysec01.ans.xml	1	http://www.youtube.com/feed/recommended	1101
ronaldb	126	126	b59b8dc389277748a9a22c6bc046f9ab	1104http://www.youtube.com/	2015-03-19	qlBingPatch	1		1			3	http://www.youtube.com/	Most Popular	bing-ql.ysec01.ans.xml	2	http://www.youtube.com/channel/UCF0pVplsI8R5kcAqgtoRqoA	1104
ronaldb	126	126	d157a2b0ebf77b91544b6abf539bfbab	1103http://www.youtube.com/	2015-03-19	qlBingPatch	1		2			2	http://www.youtube.com/	Sports	bing-ql.ysec01.ans.xml	4	http://www.youtube.com/channel/UCEgdi0XIXXZ-qJOFPf4JSKw	1103
ronaldb	126	126	f488c6640aaffba3dba8dc8b7edfe7ed	1102http://www.youtube.com/	2015-03-19	qlBingPatch	1		2			1	http://www.youtube.com/	TV Shows	bing-ql.ysec01.ans.xml	6	http://www.youtube.com/channel/UCl8dMTqDrJQ0c8y23UBu4kQ	1102
ronaldb	128	128	334e9d842750aff1275184315bae869f	1076http://mainelottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		5	http://mainelottery.com/	Hot Lotto	bing-ql.ysec01.ans.xml	6	http://www.mainelottery.com/games/hotlotto.shtml	1076
ronaldb	128	128	5106b5f20cbbe79035e6344d4278ddc5	1075http://mainelottery.com/	2015-03-19	qlBingPatch	1		2			4	http://mainelottery.com/	Mega Millions	bing-ql.ysec01.ans.xml	3	http://www.mainelottery.com/games/megamillions.shtml	1075
ronaldb	128	128	5c07ad6333bdac3e72c2bd5aa022c2e1	1073http://mainelottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		2	http://mainelottery.com/	Powerball	bing-ql.ysec01.ans.xml	1	http://www.mainelottery.com/games/powerball.shtml	1073
ronaldb	128	128	8da1541a598b4be790090cffdcba6b20	1071http://mainelottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		0	http://mainelottery.com/	Lucky for Life	bing-ql.ysec01.ans.xml	4	http://www.mainelottery.com/games/lucky-for-life.html	1071
ronaldb	128	128	9af18e0d13b5bd5f0cd831b1957dd1fd	1072http://mainelottery.com/	2015-03-19	qlBingPatch	1		3	Topic too specific		1	http://mainelottery.com/	Pick 3	bing-ql.ysec01.ans.xml	5	http://www.mainelottery.com/games/pickThreeDailyNumbers.shtml	1072
ronaldb	128	128	d7746c5fcfdb94a56c9046b12f201137	1074http://mainelottery.com/	2015-03-19	qlBingPatch	1		2			3	http://mainelottery.com/	Megabucks Plus	bing-ql.ysec01.ans.xml	2	http://www.mainelottery.com/games/megabucksplus.shtml	1074
ronaldb	133	133	09eea7216366e9d0cd172e2641b989a0	715http://www.indeed.com/	2015-03-19	qlBingPatch	1		1			4	http://www.indeed.com/	Find Resumes	bing-ql.ysec01.ans.xml	2	http://www.indeed.com/resumes	715
ronaldb	133	133	0f90201e7d3619bb02430553e250284c	713http://www.indeed.com/	2015-03-19	qlBingPatch	1		1			2	http://www.indeed.com/	My. <b>Indeed</b>	bing-ql.ysec01.ans.xml	4	http://www.indeed.com/my/myjobs	713
ronaldb	133	133	653ebf9199092c3275f8134b458cf150	712http://www.indeed.com/	2015-03-19	qlBingPatch	1		2			1	http://www.indeed.com/	Best Places to Work	bing-ql.ysec01.ans.xml	3	http://www.indeed.com/Best-Places-to-Work	712
ronaldb	133	133	8f171394a998acff5b80bb0018277689	714http://www.indeed.com/	2015-03-19	qlBingPatch	3	Repetitive	2			3	http://www.indeed.com/	<b>Indeed </b>Resume Search	bing-ql.ysec01.ans.xml	6	http://www.indeed.com/resumes?co=US&amp;hl=en	714
ronaldb	133	133	bdd1002736d7baac029bcd8bd4ae84ce	716http://www.indeed.com/	2015-03-19	qlBingPatch	1		1			5	http://www.indeed.com/	Salary Search	bing-ql.ysec01.ans.xml	5	http://www.indeed.com/salary	716
ronaldb	133	133	eafc7fb23445de6feb96d569d5d6ee49	711http://www.indeed.com/	2015-03-19	qlBingPatch	1		1			0	http://www.indeed.com/	Find <b>Jobs</b>	bing-ql.ysec01.ans.xml	1	http://www.indeed.com/find-jobs.jsp	711
ronaldb	138	138	0013795d148c09e40d54675244b87950	725http://www.indycar.com/	2015-03-19	qlBingPatch	1		1			2	http://www.indycar.com/	Schedule	bing-ql.ysec01.ans.xml	1	http://www.indycar.com/schedule/	725
ronaldb	138	138	0e77d97e4670c3851e6841105315d7dd	728http://www.indycar.com/	2015-03-19	qlBingPatch	1		1			5	http://www.indycar.com/	News	bing-ql.ysec01.ans.xml	3	http://www.indycar.com/news/	728
ronaldb	138	138	4955b840bca764f5ee500d61e3709245	724http://www.indycar.com/	2015-03-19	qlBingPatch	1		2			1	http://www.indycar.com/	Stats	bing-ql.ysec01.ans.xml	6	http://www.indycar.com/stats/	724
ronaldb	138	138	70760ca1e27dc3ae11b54e15471cf10a	726http://www.indycar.com/	2015-03-19	qlBingPatch	1		1			3	http://www.indycar.com/	Drivers	bing-ql.ysec01.ans.xml	5	http://www.indycar.com/drivers/	726
