a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.qlvalue	a.rank	m._quicklink	m._qltitle	m._seedURL	m._control
viveca	232	232	437340d2e753512f3521e169f2eec59f	195http://ikman.lk/en/ads-in-sri-lanka	2014-11-26	qlrescale002	Definitely YES	1	http://ikman.lk/en/ads-in-sri-lanka	All Ads	http://ikman.lk/	195
viveca	232	232	4620db5922126d96f12266e5e83632c9	200http://m.ikman.lk/en/ads?category=392&deprecation_warning=true	2014-11-26	qlrescale002	Definitely NO	6	http://m.ikman.lk/en/ads?category=392&deprecation_warning=true	Cars in Sri Lanka	http://ikman.lk/	200
viveca	232	232	4cac37262e6d0a2c78de0aebc75ab76c	196http://ikman.lk/en/cars-in-sri-lanka	2014-11-26	qlrescale002	Uncertain	2	http://ikman.lk/en/cars-in-sri-lanka	Cars	http://ikman.lk/	196
viveca	232	232	4ed98c19a137af0eb7f8a7ff1571d128	202http://ikman.lk/en/mobile-phones-in-sri-lanka	2014-11-26	qlrescale002	Uncertain	8	http://ikman.lk/en/mobile-phones-in-sri-lanka	Mobile Phones	http://ikman.lk/	202
viveca	232	232	a2e391866df58ae60b349e094b776187	194http://ikman.lk/en/cars-vehicles-in-sri-lanka	2014-11-26	qlrescale002	Definitely YES	0	http://ikman.lk/en/cars-vehicles-in-sri-lanka	All of Sri Lanka	http://ikman.lk/	194
viveca	232	232	a9af7a5bb485e95f63b5e9b066fdce50	197http://ikman.lk/en/ads-in-colombo	2014-11-26	qlrescale002	Uncertain	3	http://ikman.lk/en/ads-in-colombo	Classified ads in Colombo	http://ikman.lk/	197
viveca	232	232	cb2c4e69b79845bc32862bd896ddb68d	199http://m.ikman.lk/en/ads?category=391	2014-11-26	qlrescale002	Uncertain	5	http://m.ikman.lk/en/ads?category=391	Cars & Vehicles in Sri Lanka	http://ikman.lk/	199
viveca	232	232	ce56671239941bcb1c7d2c2751d3a75b	203http://m.ikman.lk/en/ads?category=429	2014-11-26	qlrescale002	Uncertain	9	http://m.ikman.lk/en/ads?category=429	Mobile Phones in Sri Lanka	http://ikman.lk/	203
viveca	235	235	05a5e3927b1ebfbc5e662b40995b1771	798http://www.aparat.com/video/video/list/catid/7	2014-11-26	qlrescale002	NJ	6	http://www.aparat.com/video/video/list/catid/7	wydyw hy Tbqh mwsyqy SfHh 1	http://www.aparat.com/	798
viveca	235	235	30ac7aeac11d679bf5f4d9aae924d431	796http://www.aparat.com/v/6nQ04	2014-11-26	qlrescale002	NJ	4	http://www.aparat.com/v/6nQ04	fsnh dwngy	http://www.aparat.com/	796
viveca	235	235	398c9103b6140351417bdcb7ec371162	793http://www.aparat.com/video/video/list/catid/2	2014-11-26	qlrescale002	NJ	1	http://www.aparat.com/video/video/list/catid/2	wydyw hy Tbqh Tnz SfHh 1	http://www.aparat.com/	793
viveca	235	235	637081a1aa5b6b6ca9d0d6ae2b8d1b8e	792http://www.aparat.com/video/video/list	2014-11-26	qlrescale002	NJ	0	http://www.aparat.com/video/video/list	wydyw h SfHh 1	http://www.aparat.com/	792
viveca	235	235	8e7e14625d83242941fbffeda74d31e9	795http://www.aparat.com/v/ThndC	2014-11-26	qlrescale002	NJ	3	http://www.aparat.com/v/ThndC	khlyp hy khndh dr	http://www.aparat.com/	795
viveca	235	235	8e9d91051eccc578e2fc3f2f69ca9741	794http://www.aparat.com/video/video/index	2014-11-26	qlrescale002	NJ	2	http://www.aparat.com/video/video/index	srwys shtrkh wydyw	http://www.aparat.com/	794
viveca	235	235	b47d84a9215998a43416b8ba93082ae7	800http://www.aparat.com/v/tKNRV	2014-11-26	qlrescale002	NJ	8	http://www.aparat.com/v/tKNRV	tKNRV	http://www.aparat.com/	800
viveca	235	235	bf703626f06ba29a22d389ceceffd196	799http://www.aparat.com/v/9QMNR	2014-11-26	qlrescale002	NJ	7	http://www.aparat.com/v/9QMNR	ahng jdyd w bsyr zyby shdmhr `qyly	http://www.aparat.com/	799
viveca	235	235	dd1dab4f09c7800e10be8196979f37f9	797http://www.aparat.com/v	2014-11-26	qlrescale002	NJ	5	http://www.aparat.com/v	wydyw hy 3	http://www.aparat.com/	797
viveca	235	235	f67799bfea39753f759962f8b9ab335f	801http://www.aparat.com/video/video/list/catid/18	2014-11-26	qlrescale002	NJ	9	http://www.aparat.com/video/video/list/catid/18	wydyw hy Tbqh khrtwn SfHh 1	http://www.aparat.com/	801
viveca	238	238	1b0f904ba72906a44dc92f33d2061245	636http://waptrick.com/game/	2014-11-26	qlrescale002	Uncertain	1	http://waptrick.com/game/	WAPTRICK Free Games for your mobile	http://waptrick.com/	636
viveca	238	238	246aa1881093017d84947f1ce6cfa643	642http://waptrick.com/web/full_mp3/	2014-11-26	qlrescale002	Uncertain	7	http://waptrick.com/web/full_mp3/	waptrick New Songs	http://waptrick.com/	642
viveca	238	238	35a9393005fd79e4ef547439cd9032ad	635http://waptrick.com/web/	2014-11-26	qlrescale002	Uncertain	0	http://waptrick.com/web/	web	http://waptrick.com/	635
viveca	238	238	5be6a14828c54d6b88f48de7a2285b49	643http://waptrick.com/xxx_film/showsubcategory.jsp?c=pornstars	2014-11-26	qlrescale002	Uncertain	8	http://waptrick.com/xxx_film/showsubcategory.jsp?c=pornstars	Porn Stars	http://waptrick.com/	643
viveca	238	238	5f9a58b43fbee6a67d1279f8adafed6e	637http://waptrick.com/xxx_film/	2014-11-26	qlrescale002	Uncertain	2	http://waptrick.com/xxx_film/	WAPTRICK Free XXX Films	http://waptrick.com/	637
viveca	238	238	a093a5cc6819cd8b9d532a14729940c3	641http://waptrick.com/web/film_new/	2014-11-26	qlrescale002	Uncertain	6	http://waptrick.com/web/film_new/	waptrick New Films	http://waptrick.com/	641
viveca	238	238	ad64b7303ae1397c8629214974896d0a	644http://waptrick.com/download/Passenger/Let-Her-Go/?type=FT&id=227877	2014-11-26	qlrescale002	Uncertain	9	http://waptrick.com/download/Passenger/Let-Her-Go/?type=FT&id=227877	Passenger - Let Her Go mp3 free download	http://waptrick.com/	644
viveca	238	238	b62fd6bead35e8b23824a6edffe901b7	638http://waptrick.com/full_mp3/	2014-11-26	qlrescale002	Uncertain	3	http://waptrick.com/full_mp3/	Music mp3	http://waptrick.com/	638
viveca	238	238	bd24de7533d438c0eac2aba2093f3272	639http://waptrick.com/music_clips/	2014-11-26	qlrescale002	Uncertain	4	http://waptrick.com/music_clips/	WAPTRICK Watch Video Clips	http://waptrick.com/	639
viveca	238	238	f838e5e1dad9a4f754c83d8b1914abd6	640http://www.waptrick.com/mobile_videos/	2014-11-26	qlrescale002	Uncertain	5	http://www.waptrick.com/mobile_videos/	Videos	http://waptrick.com/	640
viveca	241	241	08ce3748f197b336a8ab95d6f3b3362f	2399http://highschoolsports.masslive.com/	2014-11-26	qlrescale002	Uncertain	4	http://highschoolsports.masslive.com/	Massachusetts High School Sports	http://www.masslive.com/	2399
viveca	241	241	14444347dc3a252fd01c796cfca89c8e	2402http://obits.masslive.com/OBITUARIES/AffiliateArtwork.axd?affiliate=masslive&section=0&v=Z3XV1KRDyx6arTA/knZ2Fw==&export=False&zone=home	2014-11-26	qlrescale002	Uncertain	7	http://obits.masslive.com/OBITUARIES/AffiliateArtwork.axd?affiliate=masslive&section=0&v=Z3XV1KRDyx6arTA/knZ2Fw==&export=False&zone=home	knZ2Fw==&export=False&zone=home	http://www.masslive.com/	2402
viveca	241	241	3affcbe52b1a85f7b26a54ad604dccb4	2404http://www.masslive.com/news/worcester/	2014-11-26	qlrescale002	Uncertain	9	http://www.masslive.com/news/worcester/	Worcester	http://www.masslive.com/	2404
viveca	241	241	4004ada0f465d26b9da803756d0acbb8	2403http://www.masslive.com/living/	2014-11-26	qlrescale002	Uncertain	8	http://www.masslive.com/living/	Pioneer Valley Life	http://www.masslive.com/	2403
viveca	241	241	6636c8accbf7f50af1585beaacac96f1	2396http://obits.masslive.com/obituaries/masslive/	2014-11-26	qlrescale002	Uncertain	1	http://obits.masslive.com/obituaries/masslive/	Obituaries	http://www.masslive.com/	2396
viveca	241	241	6cf6056c0e8914967b581212d7a2e3ef	2401http://obits.masslive.com/obituaries/masslive/obituary-search.aspx?daterange=1&countryid=1&stateid=22&affiliateid=11	2014-11-26	qlrescale002	Uncertain	6	http://obits.masslive.com/obituaries/masslive/obituary-search.aspx?daterange=1&countryid=1&stateid=22&affiliateid=11	obituary search	http://www.masslive.com/	2401
viveca	241	241	87721d97e93f0cab42ac14f3da6734c0	2397http://www.masslive.com/sports/	2014-11-26	qlrescale002	Definitely YES	2	http://www.masslive.com/sports/	Sports	http://www.masslive.com/	2397
viveca	241	241	87931164fd8cb04e0fe19f9e73e94f25	2398http://www.masslive.com/jobs/	2014-11-26	qlrescale002	Uncertain	3	http://www.masslive.com/jobs/	Jobs	http://www.masslive.com/	2398
viveca	241	241	b89e6541c421de86ef2c90fd7bc5ac09	2400http://www.masslive.com/forums/	2014-11-26	qlrescale002	Uncertain	5	http://www.masslive.com/forums/	Forums	http://www.masslive.com/	2400
viveca	241	241	d6f29a9630fabafff7c9db4d69d07b7f	2395http://www.masslive.com/news/	2014-11-26	qlrescale002	Definitely YES	0	http://www.masslive.com/news/	News	http://www.masslive.com/	2395
viveca	244	244	c847a8b78bfb3acb4f88a7b9e7be0a98	767http://arsnetwork.allstate.com/	2014-11-26	qlrescale002	Uncertain	1	http://arsnetwork.allstate.com/	arsnetwork	http://www.allstate.com/	767
viveca	244	244	fb35acb450baaf8aae6e8c3b9147253f	766http://www.allstate.com/contactus.aspx	2014-11-26	qlrescale002	Definitely YES	0	http://www.allstate.com/contactus.aspx	Contact Us	http://www.allstate.com/	766
viveca	245	245	13774ce7cc1857714caa80ce96a0e780	1202http://www.chuckecheese.com/discover/activities	2014-11-26	qlrescale002	Uncertain	5	http://www.chuckecheese.com/discover/activities	Chuck E. Cheese's Activities	http://www.chuckecheese.com/	1202
viveca	245	245	1f56c0861eb7ed8d22edb9758acfb1ad	1199http://www.chuckecheese.com/discover/locations	2014-11-26	qlrescale002	Definitely YES	2	http://www.chuckecheese.com/discover/locations	locations	http://www.chuckecheese.com/	1199
viveca	245	245	2b521d4e97a149cbf5abf1bc464019ec	1204http://www.chuckecheese.com/discover/eclub	2014-11-26	qlrescale002	Definitely YES	7	http://www.chuckecheese.com/discover/eclub	Join The Chuck E. Cheese's Email Club	http://www.chuckecheese.com/	1204
viveca	245	245	8229b4f1a4bcb0189a43e1c4e0c43d1b	1197http://www.chuckecheese.com/discover/coupons	2014-11-26	qlrescale002	Definitely YES	0	http://www.chuckecheese.com/discover/coupons	Get coupons	http://www.chuckecheese.com/	1197
viveca	245	245	b0fee738221cb6a4ccfe9bcba1276d81	1203https://www.chuckecheese.com/promotions/search	2014-11-26	qlrescale002	Definitely YES	6	https://www.chuckecheese.com/promotions/search	search	http://www.chuckecheese.com/	1203
viveca	245	245	b7ff1bb8b4ab02c7c0623e1b9b02f2a2	1201http://www.chuckecheese.com/plan/invitations	2014-11-26	qlrescale002	Uncertain	4	http://www.chuckecheese.com/plan/invitations	Party Invitations	http://www.chuckecheese.com/	1201
viveca	245	245	b930fd25c9166eccf4cb51830e640542	1198http://www.chuckecheese.com/plan/birthdays	2014-11-26	qlrescale002	Definitely YES	1	http://www.chuckecheese.com/plan/birthdays	Birthdays at Chuck E. Cheese's	http://www.chuckecheese.com/	1198
viveca	245	245	ded80427aca68dee5c71d15dc38ea07b	1200http://www.chuckecheese.com/discover/menu	2014-11-26	qlrescale002	Definitely YES	3	http://www.chuckecheese.com/discover/menu	Chuck E. Cheese's Menu	http://www.chuckecheese.com/	1200
viveca	249	249	129e146f55324b00b89d3ccf504f1373	424http://newsok.com/news/crime	2014-11-26	qlrescale002	Uncertain	0	http://newsok.com/news/crime	Crime News in Oklahoma	http://newsok.com/	424
viveca	249	249	de5bc72f3d8e25ac850b039f4a158597	426http://newsok.com/sports/high-school	2014-11-26	qlrescale002	Uncertain	2	http://newsok.com/sports/high-school	Sports: High school	http://newsok.com/	426
viveca	249	249	f8784e54f1e78520ddf81af969f9b4d3	425http://newsok.com/varsity	2014-11-26	qlrescale002	Uncertain	1	http://newsok.com/varsity	Varsity	http://newsok.com/	425
viveca	257	257	2c3d6e4b694a5f84a34898711d5233c7	54https://chemicalbankmi.com/cb/careers.htm	2014-11-26	qlrescale002	Uncertain	6	https://chemicalbankmi.com/cb/careers.htm	Rewarding Careers in Banking	http://chemicalbankmi.com/	54
viveca	257	257	2dee8f80d8a700e9ab04786ecc232c74	51https://chemicalbankmi.com/personal/personal_checking_accounts.htm	2014-11-26	qlrescale002	Definitely YES	3	https://chemicalbankmi.com/personal/personal_checking_accounts.htm	Checking Accounts	http://chemicalbankmi.com/	51
viveca	257	257	841549c65c916b0de8bebf9ebfe42d7d	52https://mb.chemicalbankmi.com/	2014-11-26	qlrescale002	Uncertain	4	https://mb.chemicalbankmi.com/	Mobile	http://chemicalbankmi.com/	52
viveca	257	257	a194e5ee69a39a767337a4c9facc18c8	48https://chemicalbankmi.com/ebanking/	2014-11-26	qlrescale002	Definitely YES	0	https://chemicalbankmi.com/ebanking/	eBanking Info	http://chemicalbankmi.com/	48
viveca	257	257	a6e6e2c00700f494556140a19a23af0f	49http://chemicalbankmi.com/personal/personal_banking.htm	2014-11-26	qlrescale002	NJ	1	http://chemicalbankmi.com/personal/personal_banking.htm	personal banking	http://chemicalbankmi.com/	49
viveca	257	257	c60a7324aea1a9a3564c0d70a89a6ac8	57https://chemicalbankmi.com/personal-banking/online-and-mobile/mobile-banking/	2014-11-26	qlrescale002	Uncertain	9	https://chemicalbankmi.com/personal-banking/online-and-mobile/mobile-banking/	mobile banking	http://chemicalbankmi.com/	57
viveca	257	257	cef38a8a8cf9f6f52cfffa724fa435ba	56https://chemicalbankmi.com/cb/rates.htm	2014-11-26	qlrescale002	Uncertain	8	https://chemicalbankmi.com/cb/rates.htm	Current Deposit Rates	http://chemicalbankmi.com/	56
viveca	257	257	dfe5f9a50d4c7acdb9f52492f190c214	53https://chemicalbankmi.com/About/	2014-11-26	qlrescale002	Uncertain	5	https://chemicalbankmi.com/About/	About Us	http://chemicalbankmi.com/	53
viveca	257	257	f458c75fa531822087e660cad6139bf7	50http://chemicalbankmi.com/BranchLocator/	2014-11-26	qlrescale002	NJ	2	http://chemicalbankmi.com/BranchLocator/	BranchLocator	http://chemicalbankmi.com/	50
viveca	257	257	fc1ddd794dbcddbfbdd33ebfcbf8c627	55https://mb.chemicalbankmi.com/mobile/login	2014-11-26	qlrescale002	Uncertain	7	https://mb.chemicalbankmi.com/mobile/login	Mobile Web Login	http://chemicalbankmi.com/	55
viveca	261	261	00faeb90321bb9a9ce03e4e97c9f074a	25http://www.birthdaymessages.com/happy/funny1.htm	2014-11-26	qlrescale002	Definitely YES	7	http://www.birthdaymessages.com/happy/funny1.htm	Funny Birthday Messages	http://birthdaymessages.com/	25
viveca	261	261	09e1e731296dfb0301bc09560a469380	19http://birthdaymessages.com/happy/friend1.htm	2014-11-26	qlrescale002	Uncertain	1	http://birthdaymessages.com/happy/friend1.htm	Birthday Wishes for a Friend	http://birthdaymessages.com/	19
viveca	261	261	0dfe4f9733a375a7d0868abbfcaa4994	20http://www.birthdaymessages.com/happy/son1.htm	2014-11-26	qlrescale002	Uncertain	2	http://www.birthdaymessages.com/happy/son1.htm	Birthday Message for a Son	http://birthdaymessages.com/	20
viveca	261	261	3f1be0f53449ef47f9a9db6476c5c83f	26http://www.birthdaymessages.com/happy/belated1.htm	2014-11-26	qlrescale002	Definitely YES	8	http://www.birthdaymessages.com/happy/belated1.htm	Belated Birthday Messages	http://birthdaymessages.com/	26
viveca	261	261	46d224920b6f9a1c4f8b8551b6aad644	27http://birthdaymessages.com/happy/sister1.htm	2014-11-26	qlrescale002	Uncertain	9	http://birthdaymessages.com/happy/sister1.htm	Birthday Message for a Sister	http://birthdaymessages.com/	27
viveca	261	261	51eff17d512895013cee2e9932fae0eb	22http://www.birthdaymessages.com/happy/inspirational1.htm	2014-11-26	qlrescale002	Definitely YES	4	http://www.birthdaymessages.com/happy/inspirational1.htm	Inspirational Birthday Messages	http://birthdaymessages.com/	22
viveca	261	261	74c1773b45a2eb794b2410fb942d97cc	21http://birthdaymessages.com/happy/daughter1.htm	2014-11-26	qlrescale002	Uncertain	3	http://birthdaymessages.com/happy/daughter1.htm	Birthday Message for a Daughter	http://birthdaymessages.com/	21
viveca	261	261	8984caf5b5832b17b2a2c96644eea3b3	24http://birthdaymessages.com/happy/wishes1.htm	2014-11-26	qlrescale002	Uncertain	6	http://birthdaymessages.com/happy/wishes1.htm	Happy Birthday Wishes	http://birthdaymessages.com/	24
viveca	261	261	c12f6344aadd07b458f336a15d72fde6	23http://birthdaymessages.com/happy/mom1.htm	2014-11-26	qlrescale002	Uncertain	5	http://birthdaymessages.com/happy/mom1.htm	Birthday Message for Mom	http://birthdaymessages.com/	23
viveca	261	261	c792a2e051ec0f9811504f22af19df4a	18http://birthdaymessages.com/happy/happy1.htm	2014-11-26	qlrescale002	Definitely YES	0	http://birthdaymessages.com/happy/happy1.htm	Happy Birthday Messages	http://birthdaymessages.com/	18
viveca	263	263	0b8dd81d583b8338f87282de9299bb01	1529http://www.duke-energy.com/South-Carolina.asp	2014-11-26	qlrescale002	Uncertain	7	http://www.duke-energy.com/South-Carolina.asp	South Carolina	http://www.duke-energy.com/	1529
viveca	263	263	2ad9cd427fba9399574822f4abdb220b	1524http://www.duke-energy.com/indiana.asp	2014-11-26	qlrescale002	Uncertain	2	http://www.duke-energy.com/indiana.asp	Indiana	http://www.duke-energy.com/	1524
viveca	263	263	42fe5e7403216066cd805b9860042094	1531http://www.duke-energy.com/contact/	2014-11-26	qlrescale002	Uncertain	9	http://www.duke-energy.com/contact/	Contact Us -Duke Energy	http://www.duke-energy.com/	1531
viveca	263	263	4c685e9fe3e945c066d533adaf1b285c	1522http://www.duke-energy.com/Ohio.asp	2014-11-26	qlrescale002	Uncertain	0	http://www.duke-energy.com/Ohio.asp	Ohio	http://www.duke-energy.com/	1522
viveca	263	263	7cb64f343a52d924b982e8a7f4092f72	1526http://www.duke-energy.com/pay-my-bill.asp	2014-11-26	qlrescale002	Uncertain	4	http://www.duke-energy.com/pay-my-bill.asp	Pay My Bill-	http://www.duke-energy.com/	1526
viveca	263	263	a703528d4c95bd34e967f021f382f18f	1523http://www.duke-energy.com/north-carolina.asp	2014-11-26	qlrescale002	Uncertain	1	http://www.duke-energy.com/north-carolina.asp	North Carolina	http://www.duke-energy.com/	1523
viveca	263	263	ca2ebab040b18c9eed792866f4d8842e	1528http://www.duke-energy.com/safety/right-of-way-management/pe-florida.asp	2014-11-26	qlrescale002	Uncertain	6	http://www.duke-energy.com/safety/right-of-way-management/pe-florida.asp	Florida -Duke Energy	http://www.duke-energy.com/	1528
viveca	263	263	d2f376670fc6be79528769de0c8449d9	1527http://www.duke-energy.com/company.asp	2014-11-26	qlrescale002	Uncertain	5	http://www.duke-energy.com/company.asp	Our Company	http://www.duke-energy.com/	1527
viveca	263	263	d855e795f5fcce6c588c9bd6cca652cb	1530http://www.duke-energy.com/north-carolina/service.asp	2014-11-26	qlrescale002	Uncertain	8	http://www.duke-energy.com/north-carolina/service.asp	Customer Service	http://www.duke-energy.com/	1530
viveca	263	263	e540202944788cca6dfc56c1c7c5fa59	1525http://www.duke-energy.com/north-carolina/billing.asp	2014-11-26	qlrescale002	Uncertain	3	http://www.duke-energy.com/north-carolina/billing.asp	Billing & Payment	http://www.duke-energy.com/	1525
viveca	271	271	100f9916e3ed5c75468d0ead5a2e54af	180http://home.suddenlink.net/music_channel/	2014-11-26	qlrescale002	Uncertain	6	http://home.suddenlink.net/music_channel/	Music	http://home.suddenlink.net/	180
viveca	271	271	16e07bfca22205129abfe9b2fd5f06a7	183http://home.suddenlink.net/movies_channel/?sc_cid=directory_movies	2014-11-26	qlrescale002	Uncertain	9	http://home.suddenlink.net/movies_channel/?sc_cid=directory_movies	Movie Reviews & Showtimes	http://home.suddenlink.net/	183
viveca	271	271	25f2d2259f06d64ada8534d901323a71	178http://home.suddenlink.net/tv/3/landing/	2014-11-26	qlrescale002	Definitely YES	4	http://home.suddenlink.net/tv/3/landing/	TV Home	http://home.suddenlink.net/	178
viveca	271	271	29957baf14455cc70961dda66226666c	182http://home.suddenlink.net/sports/cfb/index.php	2014-11-26	qlrescale002	Uncertain	8	http://home.suddenlink.net/sports/cfb/index.php	College Football	http://home.suddenlink.net/	182
viveca	271	271	5c2e7a69d296069916fc9be7653e0e03	174https://home.suddenlink.net/login.php	2014-11-26	qlrescale002	Uncertain	0	https://home.suddenlink.net/login.php	Log In	http://home.suddenlink.net/	174
viveca	271	271	6a8c8a7ccfb10d668b79e3b0fb67a788	176https://home.suddenlink.net/x.php?u=billing&view=full&activity=billpay	2014-11-26	qlrescale002	Uncertain	2	https://home.suddenlink.net/x.php?u=billing&view=full&activity=billpay	Welcome to SuddenLink.net	http://home.suddenlink.net/	176
viveca	271	271	879994c88d2a9ea8730630fd43c382bc	179http://home.suddenlink.net/news/	2014-11-26	qlrescale002	Definitely YES	5	http://home.suddenlink.net/news/	News	http://home.suddenlink.net/	179
viveca	271	271	d9cf5dbf5f11faadb99d607e48090b68	177http://home.suddenlink.net/specials/suddenlink/tv/	2014-11-26	qlrescale002	Definitely YES	3	http://home.suddenlink.net/specials/suddenlink/tv/	TV Listings	http://home.suddenlink.net/	177
viveca	271	271	e86fbf926e615542a2159d59031f13a0	181http://home.suddenlink.net/news/sports.php	2014-11-26	qlrescale002	Definitely YES	7	http://home.suddenlink.net/news/sports.php	sports	http://home.suddenlink.net/	181
viveca	271	271	f5ea9983b46c2ea5c25e30eef80fb8c9	175http://home.suddenlink.net/?inc=1	2014-11-26	qlrescale002	Uncertain	1	http://home.suddenlink.net/?inc=1	Welcome to Suddenlink Communications	http://home.suddenlink.net/	175
viveca	275	275	3688ed64d3d84382087f673c4000848d	2143http://www.kake.com/weather/now	2014-11-26	qlrescale002	Definitely YES	1	http://www.kake.com/weather/now	 Weather Now	http://www.kake.com/	2143
viveca	275	275	3aefb1d4e061c5ccff81bec9d59dc2e0	2147http://www.kake.com/weather/southcentral	2014-11-26	qlrescale002	Uncertain	5	http://www.kake.com/weather/southcentral	 South Central	http://www.kake.com/	2147
viveca	275	275	4f24c4200dd5cbd8b73dbfdcda695a21	2148http://www.kake.com/tv	2014-11-26	qlrescale002	Definitely YES	6	http://www.kake.com/tv	TV Schedule	http://www.kake.com/	2148
viveca	275	275	63ae9d4b1581926ccc2380cbb6992a7a	2151http://www.kake.com/schools	2014-11-26	qlrescale002	Uncertain	9	http://www.kake.com/schools	Schools	http://www.kake.com/	2151
viveca	275	275	8cb31b69fb2ecbf5b8c56a2162c46d8b	2144http://www.kake.com/home/headlines/	2014-11-26	qlrescale002	Definitely YES	2	http://www.kake.com/home/headlines/	HomePage	http://www.kake.com/	2144
viveca	275	275	96b9c891cc3dee4bc85beb547418c5fd	2146http://www.kake.com/closings	2014-11-26	qlrescale002	Definitely YES	4	http://www.kake.com/closings	 Weather Closings & Delays	http://www.kake.com/	2146
viveca	275	275	ac61a06ff7e7780df35bc5deac432b72	2149http://www.kake.com/weather/tracklive	2014-11-26	qlrescale002	Uncertain	7	http://www.kake.com/weather/tracklive	 KAKEtrack LIVE	http://www.kake.com/	2149
viveca	275	275	bb7675c365c268321fd006e55b8e4aac	2145http://www.kake.com/weather/interactiveradar	2014-11-26	qlrescale002	Uncertain	3	http://www.kake.com/weather/interactiveradar	 Interactive Radar	http://www.kake.com/	2145
viveca	275	275	c93f86c77f9a6b83f6b5adbc7ac5996e	2142http://www.kake.com/news	2014-11-26	qlrescale002	Definitely YES	0	http://www.kake.com/news	News	http://www.kake.com/	2142
viveca	275	275	f645dd937bf98ad9c64835b21422ec1b	2150http://www.kake.com/station	2014-11-26	qlrescale002	Uncertain	8	http://www.kake.com/station	Station	http://www.kake.com/	2150
viveca	278	278	0bb77462d64e7d1e85fb3e5c23de6cad	1307http://www.consumersenergy.com/content.aspx?id=4929	2014-11-26	qlrescale002	Uncertain	4	http://www.consumersenergy.com/content.aspx?id=4929	Outage Center	http://www.consumersenergy.com/	1307
viveca	278	278	111dd6f99e3f9282dd163f40ff27d4bf	1312http://www.consumersenergy.com/myhome	2014-11-26	qlrescale002	Uncertain	9	http://www.consumersenergy.com/myhome	myhome	http://www.consumersenergy.com/	1312
viveca	278	278	34d2a2d94dc0d7cd177212fd23f084af	1305http://www.consumersenergy.com/content.aspx?id=1169	2014-11-26	qlrescale002	Definitely YES	2	http://www.consumersenergy.com/content.aspx?id=1169	Your Home	http://www.consumersenergy.com/	1305
viveca	278	278	5d4d7e72251262ddc1f621f3e5a716b3	1303https://www.consumersenergy.com/eservices/	2014-11-26	qlrescale002	Uncertain	0	https://www.consumersenergy.com/eservices/	eServices	http://www.consumersenergy.com/	1303
viveca	278	278	73f107443579eb1b708ce909ee76c1ff	1306http://www.consumersenergy.com/Content.aspx?id=1120	2014-11-26	qlrescale002	Definitely YES	3	http://www.consumersenergy.com/Content.aspx?id=1120	Contact Us	http://www.consumersenergy.com/	1306
viveca	278	278	9e30ff4606eb630e705c30397b4b9335	1310http://www.consumersenergy.com/content.aspx?ID=1584	2014-11-26	qlrescale002	Uncertain	7	http://www.consumersenergy.com/content.aspx?ID=1584	Billing and Payments	http://www.consumersenergy.com/	1310
viveca	278	278	af85e2327cd7dda86fa61099835f9137	1311http://www.consumersenergy.com/content.aspx?ID=1545	2014-11-26	qlrescale002	Uncertain	8	http://www.consumersenergy.com/content.aspx?ID=1545	Receiving and Paying Your Bill	http://www.consumersenergy.com/	1311
viveca	278	278	d24f14751b79107597c846d6c5c9412c	1309http://www.consumersenergy.com/content.aspx?id=1151	2014-11-26	qlrescale002	Uncertain	6	http://www.consumersenergy.com/content.aspx?id=1151	Careers	http://www.consumersenergy.com/	1309
viveca	278	278	e85c78f3339fa5c5ea4c59dcdf0d4fa5	1308http://www.consumersenergy.com/content.aspx?ID=1228	2014-11-26	qlrescale002	Definitely YES	5	http://www.consumersenergy.com/content.aspx?ID=1228	Report an Electric Outage	http://www.consumersenergy.com/	1308
viveca	278	278	fd3f5662d6241e060aeabc418c98d173	1304http://www.consumersenergy.com/content.aspx?id=1302	2014-11-26	qlrescale002	Uncertain	1	http://www.consumersenergy.com/content.aspx?id=1302	Payment Options	http://www.consumersenergy.com/	1304
viveca	284	284	fd41187137c5af1bb7b89ca021b9cc28	255http://www.shutterfly.com/kodakgallery/index.jsp	2014-11-26	qlrescale002	Uncertain	0	http://www.shutterfly.com/kodakgallery/index.jsp	kodakgallery	http://m.shutterfly.com/	255
viveca	297	297	26741fb0ea64786b7cf8cd600f7b0b1d	2336http://service.mail.com/registration.html	2014-11-26	qlrescale002	Uncertain	0	http://service.mail.com/registration.html	registration	http://www.mail.com/	2336
viveca	297	297	5ec2e06b767012897385dba8bb032b7e	2337http://service.mail.com/mail.html	2014-11-26	qlrescale002	NJ	1	http://service.mail.com/mail.html	mail	http://www.mail.com/	2337
viveca	298	298	5db78ca7075873d979424566b63d0564	1664http://www.fandango.com/movie-photos/sexybeast_30453	2014-11-26	qlrescale002	Uncertain	0	http://www.fandango.com/movie-photos/sexybeast_30453	Sexy Beast	http://www.fandango.com/	1664
viveca	299	299	091b7ac4d4d78f166e9bb181f7545778	590http://theadvocate.com/neworleans	2014-11-26	qlrescale002	Definitely YES	8	http://theadvocate.com/neworleans	NewOrleansNews	http://theadvocate.com/	590
viveca	299	299	30a55cdd8ea7ddf750924278a6570d3c	589http://jobs.theadvocate.com/	2014-11-26	qlrescale002	Uncertain	7	http://jobs.theadvocate.com/	Baton Rouge Jobs	http://theadvocate.com/	589
